SNo.,Origin id,Destination id,Mean time,Standard deviation Time,Geometric mean time,Standard geometric mean time
587,81,163,2343.52,897.76,2202.94,1.41
588,81,158,2271.47,907.79,2091.73,1.51
589,81,87,1519.57,305.88,1493.31,1.2
590,81,105,1557.54,555.47,1489.51,1.32
591,81,64,1446.97,384.54,1401.66,1.28
592,81,85,709.86,262.57,670.62,1.4
593,81,139,1350.06,520.88,1274.95,1.38
594,81,112,3278.19,456.79,3245.54,1.15
595,81,186,2988.65,570.35,2938.41,1.2
596,81,124,2734.72,685.37,2649.78,1.29
597,81,136,1418.29,617.21,1326.7,1.41
598,81,6,2605.77,684.9,2524.55,1.28
599,81,167,1717.6,547.92,1639.54,1.35
600,81,152,3572.93,672.32,3511.56,1.2
601,81,145,3277.17,645.75,3224.16,1.19
602,81,188,2217.32,455.67,2174.23,1.22
603,81,17,3296.6,594.21,3243.78,1.2
604,81,178,2343.31,590.66,2272.02,1.28
605,81,124,1444.69,386.4,1396.36,1.3
606,81,167,1301.55,366.34,1257.48,1.29
607,81,165,1018.1,465.08,937.0,1.48
608,81,195,1675.95,436.08,1623.65,1.28
609,81,170,761.5,357.57,701.44,1.49
610,81,160,1531.24,649.83,1420.84,1.46
611,81,77,502.25,275.46,448.88,1.57
612,81,49,1079.67,385.62,1032.68,1.31
613,81,168,3304.97,893.68,3192.29,1.3
614,81,195,1862.87,439.14,1817.16,1.24
615,81,180,4015.44,685.51,3955.71,1.19
616,81,152,1876.27,404.16,1836.63,1.23
617,81,166,646.7,591.54,451.59,2.31
618,81,96,2181.94,595.27,2107.78,1.3
619,81,16,2440.08,587.17,2381.81,1.24
620,81,79,416.49,272.6,353.43,1.73
621,81,58,1482.67,410.52,1436.19,1.28
622,81,96,2132.56,545.78,2066.1,1.29
623,81,46,2988.73,752.3,2908.1,1.25
624,81,97,1560.17,376.03,1519.74,1.25
625,81,40,1564.74,414.12,1522.9,1.25
626,81,185,3886.9,1007.12,3265.36,2.84
627,81,17,3097.47,426.14,3068.73,1.15
628,81,88,1068.47,362.29,1022.97,1.33
629,81,121,1944.89,518.21,1874.87,1.31
630,81,157,1618.91,797.87,1428.75,1.67
631,81,109,1624.5,550.03,1548.99,1.35
632,81,171,2133.36,885.81,1961.9,1.51
633,81,2,4108.28,926.38,4008.09,1.25
634,81,27,2470.27,418.01,2436.92,1.18
635,81,142,2006.52,463.77,1956.64,1.25
636,81,94,749.32,395.6,680.67,1.51
637,81,117,3356.38,957.43,3228.99,1.32
638,81,140,1217.76,469.61,1149.21,1.38
639,81,62,2310.11,518.68,2255.44,1.24
640,81,6,3161.07,949.86,3026.2,1.34
641,81,58,2406.23,523.11,2355.74,1.22
642,81,24,3768.12,1111.87,3604.31,1.36
643,81,18,4271.5,771.71,4198.92,1.21
644,81,93,1267.84,494.62,1183.84,1.44
645,81,12,2470.29,515.34,2416.38,1.24
646,81,164,2956.95,676.1,2887.99,1.24
647,81,50,2939.24,600.4,2884.61,1.21
648,81,121,1805.84,566.6,1734.65,1.32
649,81,11,1711.58,410.58,1664.98,1.26
650,81,118,1738.58,443.51,1685.48,1.28
651,81,136,3092.52,916.49,2977.32,1.31
652,81,85,1004.21,308.87,965.95,1.31
653,81,86,852.31,340.91,800.86,1.4
654,81,111,3626.21,839.39,3529.97,1.26
655,81,4,757.2,331.81,700.07,1.46
656,81,26,2028.47,538.43,1969.66,1.26
657,81,31,3224.92,489.84,3190.24,1.16
658,81,61,3405.38,924.1,3290.45,1.3
659,81,177,1328.85,423.27,1275.34,1.32
660,81,58,1491.54,424.99,1451.24,1.25
661,81,76,1078.58,472.46,992.7,1.5
662,81,182,1455.35,467.19,1392.94,1.33
663,81,9,1043.48,490.98,930.36,1.65
664,81,5,986.18,362.08,935.16,1.37
665,81,6,1464.17,433.14,1409.78,1.31
666,81,154,1006.35,442.01,926.81,1.52
667,81,126,3353.18,819.14,3247.51,1.3
668,81,25,3198.97,631.73,3144.23,1.2
669,81,178,1472.74,495.14,1409.65,1.32
670,81,63,2319.59,516.74,2267.48,1.23
671,81,89,1227.98,452.04,1152.81,1.43
672,81,63,1699.14,488.02,1641.39,1.29
673,81,151,4319.33,1196.11,4118.65,1.4
674,81,34,4067.25,598.46,4022.83,1.16
675,81,86,1283.2,298.1,1254.84,1.23
676,81,60,2226.38,366.69,2196.8,1.18
677,81,135,2009.7,798.57,1869.66,1.46
678,81,16,2078.75,537.56,2023.65,1.25
679,81,135,1924.78,526.48,1856.93,1.31
680,81,105,2102.21,459.3,2052.79,1.24
681,81,93,1052.86,302.53,1015.22,1.3
682,81,130,2006.27,712.17,1907.06,1.36
683,81,48,1350.82,376.7,1305.86,1.29
684,81,163,1886.41,563.09,1812.87,1.32
685,81,75,242.9,183.44,188.2,2.18
686,81,72,1921.55,494.56,1840.79,1.38
687,81,128,1753.58,591.6,1667.63,1.36
688,81,151,3910.13,787.93,3828.7,1.23
689,81,198,4594.76,1123.1,4444.57,1.31
690,81,70,1840.74,520.1,1776.57,1.3
691,81,12,3036.16,585.11,2988.37,1.19
692,81,112,4116.52,1213.12,3871.15,1.5
693,81,85,1054.75,349.51,1014.24,1.31
694,81,181,3198.17,686.39,3124.77,1.24
695,81,115,3827.67,863.03,3736.41,1.24
696,81,168,2668.13,582.65,2610.33,1.23
697,81,48,2427.29,565.26,2367.78,1.25
698,81,118,1515.1,281.15,1490.17,1.2
699,81,58,2342.06,527.02,2290.85,1.23
700,81,112,1940.0,415.13,1898.14,1.23
701,81,195,1951.97,438.22,1905.92,1.24
702,81,175,3772.64,1126.88,3597.8,1.37
703,81,23,1862.29,514.25,1798.31,1.3
704,81,5,1988.85,695.98,1886.98,1.38
705,81,68,2433.84,789.72,2320.75,1.36
706,81,137,2559.4,754.23,2453.63,1.34
707,81,91,430.65,291.91,354.72,1.91
708,81,79,1125.68,511.11,1018.8,1.58
709,81,182,3696.67,1328.18,3463.76,1.44
710,81,12,3164.58,510.03,3124.04,1.17
711,81,51,2802.14,644.87,2729.69,1.26
712,81,130,2501.33,757.09,2385.28,1.37
713,81,117,3719.87,958.77,3594.37,1.31
714,81,54,2547.77,577.63,2484.02,1.26
715,81,96,2460.58,739.82,2348.6,1.37
716,81,175,1475.95,405.83,1426.87,1.29
717,81,107,3155.63,796.31,3048.7,1.31
718,81,79,437.89,248.36,388.96,1.59
719,81,164,2979.92,726.72,2888.02,1.3
720,81,183,3275.67,858.57,3171.46,1.29
721,81,166,642.08,560.4,448.38,2.35
722,81,182,2654.84,723.53,2557.62,1.32
723,81,56,2785.59,627.11,2712.75,1.26
724,81,31,2420.6,436.62,2384.09,1.19
725,81,5,993.38,360.0,939.1,1.38
726,81,166,508.44,385.01,382.0,2.2
727,81,48,1684.01,427.77,1635.23,1.27
728,81,25,3462.82,771.22,3385.58,1.23
729,81,78,307.11,250.2,232.51,2.24
730,81,28,2439.17,608.48,2368.12,1.27
731,81,50,1347.38,368.1,1309.45,1.25
732,81,84,1700.71,402.38,1659.58,1.24
733,81,15,1710.78,437.95,1663.52,1.26
734,81,43,2247.92,434.73,2208.62,1.2
735,81,70,1592.8,442.01,1537.25,1.3
736,81,43,3366.86,461.24,3333.65,1.15
737,81,41,3046.89,532.14,3002.93,1.18
738,81,150,1450.69,382.29,1408.08,1.27
739,81,55,3076.4,671.39,3007.95,1.23
740,81,92,813.7,336.93,755.28,1.46
741,81,160,820.83,351.38,765.87,1.42
742,81,134,1788.93,596.82,1702.88,1.36
743,81,103,3179.28,787.85,3088.81,1.27
744,81,133,1228.31,389.62,1174.98,1.34
745,81,120,1531.48,392.27,1487.04,1.27
746,81,14,2486.52,759.96,2379.17,1.34
747,81,149,1536.83,504.05,1463.77,1.36
748,81,168,2717.2,616.96,2652.76,1.24
749,81,43,1737.67,337.0,1705.34,1.21
750,81,132,2328.91,751.61,2217.8,1.37
751,81,185,3840.0,560.72,3800.68,1.15
752,81,161,1250.05,376.1,1201.21,1.32
753,81,40,2264.97,425.82,2228.04,1.2
754,81,44,2843.75,464.92,2806.99,1.17
755,81,153,3958.98,1040.38,3833.49,1.29
756,81,113,1713.73,542.4,1639.06,1.34
757,81,113,2123.94,426.17,2083.63,1.21
758,81,190,2609.59,679.72,2527.33,1.29
759,81,33,4061.79,1417.31,3745.41,1.58
760,81,194,1636.14,467.83,1579.22,1.3
761,81,58,2094.98,460.54,2046.79,1.25
762,81,74,871.67,313.5,826.76,1.37
763,81,127,2781.13,694.78,2702.21,1.27
764,81,60,1763.67,372.58,1725.69,1.23
765,81,23,1772.29,488.37,1714.58,1.29
766,81,14,1430.51,444.88,1376.36,1.31
767,81,105,1613.67,420.17,1566.53,1.27
768,81,55,1396.69,412.63,1345.59,1.3
769,81,100,1061.03,370.86,1007.02,1.37
770,81,85,1143.76,526.76,1053.23,1.48
771,81,80,467.69,294.85,374.75,2.13
772,81,70,1030.62,348.38,976.75,1.38
773,81,95,419.43,259.35,357.35,1.78
774,81,91,504.39,276.64,433.07,1.85
775,81,98,3225.16,603.31,3161.98,1.23
776,81,4,1139.99,344.9,1097.59,1.31
777,81,151,1881.47,541.13,1813.61,1.3
778,81,138,1109.03,362.39,1057.2,1.35
779,81,150,2463.62,597.91,2398.72,1.26
780,81,162,2035.4,687.73,1939.6,1.35
781,81,196,1245.3,391.34,1197.99,1.31
782,81,62,2399.03,585.49,2291.49,1.43
783,81,77,503.73,250.85,454.33,1.58
784,81,118,1775.08,439.72,1722.0,1.28
785,81,91,774.11,413.97,663.48,1.86
786,81,68,1179.75,397.17,1124.37,1.35
787,81,146,2872.97,554.03,2822.73,1.2
788,81,56,3305.34,830.63,3205.41,1.28
789,81,169,2072.36,536.64,2009.14,1.28
790,81,8,875.43,342.39,821.79,1.41
791,81,44,1719.94,331.96,1690.66,1.2
792,81,45,2282.23,650.62,2205.3,1.29
793,81,91,591.62,315.86,511.19,1.81
794,81,160,880.2,359.24,826.42,1.4
795,81,90,254.31,231.62,167.94,2.93
796,81,95,468.27,424.28,348.99,2.14
797,81,41,3620.08,713.23,3551.32,1.22
798,81,30,3911.71,842.88,3825.25,1.23
799,81,30,3938.26,952.7,3824.38,1.28
800,81,118,3182.33,881.22,3030.4,1.41
801,81,97,3234.56,593.33,3180.94,1.2
802,81,46,1951.06,565.6,1881.33,1.3
803,81,99,2536.2,445.36,2500.78,1.18
804,81,49,1246.07,376.77,1196.63,1.32
805,81,102,2674.39,837.44,2573.43,1.31
806,81,48,2433.87,527.19,2381.31,1.23
807,81,192,2187.96,397.27,2152.8,1.2
808,81,197,1216.43,507.55,1129.97,1.46
809,81,143,2417.19,480.91,2373.86,1.21
810,81,7,1622.27,456.01,1567.89,1.29
811,81,62,3021.88,712.83,2944.0,1.25
812,81,131,2770.5,884.86,2612.13,1.45
813,81,83,1890.24,376.48,1858.27,1.2
814,81,128,2411.21,799.57,2292.78,1.37
815,81,17,2527.5,548.0,2472.26,1.23
816,81,174,2755.77,576.71,2699.29,1.22
817,81,191,4010.91,964.03,3898.21,1.27
818,81,187,2417.13,790.78,2299.37,1.37
819,81,120,1711.28,432.81,1658.73,1.28
820,81,193,2018.04,553.57,1959.56,1.26
821,81,196,1475.43,416.22,1428.46,1.28
822,81,108,3234.33,749.01,3151.14,1.26
823,81,130,1517.59,497.95,1443.96,1.37
824,81,79,916.46,470.82,819.17,1.6
825,81,144,3127.46,687.78,3056.72,1.24
826,81,186,3674.17,930.23,3564.83,1.28
827,81,182,1714.12,493.61,1650.86,1.31
828,81,49,1810.22,434.03,1764.68,1.25
829,81,122,3753.29,1211.71,3579.82,1.36
830,81,194,1253.84,408.84,1197.36,1.34
831,81,22,2170.43,650.41,2092.06,1.3
832,81,125,1425.81,487.35,1358.41,1.35
833,81,180,2091.83,459.38,2046.54,1.23
834,81,6,2415.58,557.24,2356.67,1.25
835,81,39,3439.08,771.18,3354.15,1.25
836,81,57,2654.34,561.74,2600.38,1.22
837,81,95,327.69,231.05,263.01,1.99
838,81,173,3328.8,716.91,3250.7,1.25
839,81,181,3067.33,531.42,3022.05,1.19
840,81,134,897.07,356.91,846.7,1.38
841,81,49,2593.78,626.32,2525.02,1.26
842,81,88,1106.1,398.66,1046.51,1.38
843,81,171,1180.03,390.62,1132.19,1.32
844,81,158,1380.4,453.73,1319.9,1.34
845,81,92,1103.79,393.07,1043.72,1.4
846,81,62,2373.23,455.39,2332.3,1.2
847,81,92,853.41,540.01,784.14,1.45
848,81,49,1360.2,378.13,1315.17,1.29
849,81,4,1203.67,422.83,1157.29,1.31
850,81,11,2038.11,442.75,1996.92,1.22
851,81,68,1709.53,420.1,1667.33,1.24
852,81,165,1603.34,709.59,1466.98,1.52
853,81,142,3768.93,1302.89,3588.45,1.35
854,81,41,2990.26,500.74,2950.94,1.17
855,81,173,1744.06,316.51,1717.53,1.19
856,81,102,3058.49,691.7,2980.01,1.26
857,81,73,1063.76,239.06,1039.31,1.24
858,81,144,1907.23,727.7,1805.02,1.37
859,81,87,858.17,252.78,827.51,1.3
860,81,21,4293.86,576.79,4255.15,1.14
861,81,143,2575.76,780.69,2467.5,1.34
862,81,166,600.44,483.39,433.84,2.3
863,81,94,1371.11,659.5,1248.08,1.52
864,81,131,2370.1,843.22,2254.41,1.36
865,81,25,3351.21,863.06,3253.15,1.27
866,81,75,185.77,158.38,139.62,2.21
867,81,196,1589.34,434.33,1538.65,1.28
868,81,178,1348.58,456.13,1286.88,1.34
869,81,79,494.99,258.02,445.42,1.56
870,81,52,1752.59,545.47,1686.22,1.3
871,81,184,3368.55,1048.61,3227.65,1.33
872,81,108,1950.44,443.64,1903.04,1.25
873,81,52,2861.11,693.43,2781.84,1.27
874,81,99,1529.62,383.29,1486.67,1.26
875,81,190,2941.1,924.35,2805.01,1.36
876,81,194,1008.24,406.08,949.92,1.39
877,81,60,2242.13,630.44,2158.93,1.31
878,81,119,3292.33,1090.38,3123.54,1.38
879,81,165,743.02,322.09,694.31,1.41
880,81,96,1292.07,425.85,1235.96,1.33
881,81,178,1508.95,459.01,1449.18,1.32
882,81,84,1914.6,440.44,1871.34,1.23
883,81,168,1443.35,402.54,1398.13,1.27
884,81,119,3178.11,610.66,3123.92,1.2
885,81,181,2176.57,485.3,2120.14,1.26
886,81,177,1935.32,486.93,1881.48,1.26
887,81,64,2075.84,696.37,1980.78,1.35
888,81,191,3118.56,497.51,3078.58,1.18
889,81,180,3761.5,572.78,3717.89,1.17
890,81,49,2910.0,566.83,2857.48,1.21
891,81,31,4914.5,842.33,4840.01,1.19
892,81,6,2852.05,754.49,2760.62,1.29
893,81,53,2467.79,789.89,2364.65,1.33
894,81,28,3155.86,837.08,3048.2,1.3
895,81,20,4383.0,497.97,4354.32,1.12
896,81,95,295.76,242.9,224.74,2.16
897,81,63,2082.15,722.78,1994.35,1.32
898,81,182,4043.61,1402.85,3789.92,1.45
899,81,152,3393.33,673.31,3328.96,1.22
900,81,80,408.57,261.17,333.74,2.03
901,81,22,3000.13,713.81,2920.49,1.26
902,81,38,4140.57,1547.87,3473.7,2.12
903,81,111,2260.44,443.92,2220.3,1.21
904,81,6,2209.93,518.58,2158.34,1.24
905,81,194,2044.0,602.91,1958.37,1.35
906,81,161,2436.82,908.57,2274.9,1.45
907,81,49,3212.53,749.04,3129.84,1.26
908,81,179,1746.19,385.02,1705.92,1.24
909,81,128,2388.73,641.18,2309.42,1.29
910,81,147,3024.53,381.61,2998.89,1.14
911,81,174,3221.17,752.97,3136.13,1.26
912,81,9,975.42,459.32,880.51,1.58
913,81,64,1444.69,387.32,1402.84,1.26
914,81,10,342.36,196.93,296.57,1.77
915,81,117,2343.69,540.95,2286.94,1.24
916,81,42,2447.57,251.72,2434.53,1.11
917,81,134,909.01,362.33,849.31,1.43
918,81,146,2023.67,610.05,1954.72,1.28
919,81,1,4004.57,899.99,3907.0,1.25
920,81,35,2810.1,443.75,2775.02,1.17
921,81,115,1862.14,595.3,1789.65,1.31
922,81,84,1420.36,373.45,1382.43,1.25
923,81,88,1030.03,374.93,973.95,1.39
924,81,164,1529.04,476.69,1471.63,1.3
925,81,20,4408.48,764.68,4346.09,1.18
926,81,195,1935.15,559.59,1862.16,1.31
927,81,188,1906.74,457.41,1856.33,1.26
928,81,125,2906.11,851.76,2784.83,1.34
929,81,44,4116.16,825.79,4037.63,1.22
930,81,156,522.84,225.58,485.78,1.45
931,81,141,3455.2,1145.21,3302.54,1.34
932,81,38,2514.4,492.19,2472.42,1.2
933,81,170,1659.84,687.47,1533.45,1.49
934,81,156,468.9,268.12,416.74,1.58
935,81,94,1423.03,482.88,1350.77,1.38
936,81,68,1909.96,583.91,1830.82,1.33
937,81,11,2588.93,531.49,2538.21,1.22
938,81,175,2967.55,890.18,2834.97,1.36
939,81,26,1706.7,445.38,1660.36,1.25
940,81,46,2963.23,666.26,2893.49,1.24
941,81,161,2127.24,622.96,2044.93,1.32
942,81,173,3087.32,962.2,2957.12,1.33
943,81,49,2698.46,522.83,2648.75,1.21
944,81,111,3404.27,971.18,3272.19,1.32
945,81,109,3122.15,855.78,2972.01,1.42
946,81,93,1737.9,663.66,1637.1,1.4
947,81,141,2794.28,521.28,2748.05,1.2
948,81,10,619.56,358.63,524.27,1.89
949,81,71,1028.83,326.91,985.8,1.33
950,81,70,1548.53,455.77,1490.44,1.31
951,81,159,3804.14,870.82,3701.46,1.27
952,81,34,3864.52,639.99,3809.1,1.19
953,81,122,3910.19,1002.86,3771.54,1.32
954,81,141,1511.2,451.09,1456.14,1.3
955,81,25,2376.78,553.64,2320.4,1.24
956,81,6,2902.12,804.58,2795.7,1.32
957,81,92,930.65,343.87,870.67,1.49
958,81,28,3381.5,804.75,3268.73,1.32
959,81,128,2980.6,967.71,2832.06,1.38
960,81,75,152.73,137.52,112.17,2.23
961,81,172,3070.06,1110.16,2858.04,1.48
962,81,89,681.0,380.53,602.17,1.65
963,81,2,2558.64,584.74,2493.02,1.26
964,81,168,1734.43,438.4,1686.06,1.26
965,81,48,2143.74,683.01,2055.57,1.32
966,81,130,1375.07,694.85,1258.9,1.49
967,81,102,2363.1,690.31,2276.35,1.3
968,81,22,2202.64,437.17,2161.78,1.21
969,81,151,1941.52,432.39,1897.27,1.24
970,81,53,2605.45,505.2,2558.21,1.21
971,81,13,2986.79,603.52,2936.29,1.2
972,81,113,1793.52,371.28,1758.04,1.22
973,81,56,1448.71,356.66,1411.81,1.24
974,81,18,4049.58,745.54,3986.98,1.19
975,81,94,1774.58,710.67,1644.07,1.48
976,81,75,180.43,171.54,130.52,2.34
977,81,6,2968.04,844.16,2855.39,1.32
978,81,172,2317.43,755.42,2200.7,1.38
979,81,61,2378.85,651.93,2300.76,1.29
980,81,103,3174.85,522.97,3132.1,1.18
981,81,19,3534.92,614.94,3479.13,1.2
982,81,175,1433.95,473.57,1372.95,1.33
983,81,84,1452.78,316.78,1422.38,1.22
984,81,16,2348.27,574.05,2288.84,1.25
985,81,19,4242.52,870.18,4150.07,1.24
986,81,137,2045.79,545.34,1979.72,1.29
987,81,105,1752.86,311.48,1723.84,1.2
988,81,60,1262.83,287.24,1229.67,1.26
989,81,128,1324.75,470.47,1262.03,1.35
990,81,96,2222.45,658.52,2126.24,1.35
991,81,155,1473.56,410.07,1422.33,1.3
992,81,183,4925.62,1054.03,4808.12,1.25
993,81,78,339.79,239.79,260.95,2.33
994,81,120,1563.71,548.8,1481.18,1.38
995,81,89,891.26,401.25,819.55,1.49
996,81,21,4801.67,949.73,4697.59,1.24
997,81,169,958.2,333.63,916.1,1.32
998,81,4,1782.19,621.32,1680.84,1.41
999,81,99,2661.53,590.79,2598.45,1.24
1000,81,178,2007.88,492.58,1953.91,1.26
1001,81,124,1851.03,652.75,1753.76,1.38
1002,81,129,1675.29,967.66,1490.75,1.58
1003,81,103,1974.64,427.08,1931.46,1.23
1004,81,58,1322.11,455.82,1269.49,1.3
1005,81,23,1771.01,457.99,1718.34,1.27
1006,81,186,2526.94,590.41,2471.77,1.22
1007,81,8,616.81,306.28,564.61,1.48
1008,81,7,1518.01,494.06,1455.59,1.32
1009,81,50,1577.65,368.43,1542.36,1.23
1010,81,181,3610.06,771.79,3530.81,1.23
1011,81,180,3182.48,546.8,3137.83,1.18
1012,81,157,1946.02,784.11,1781.54,1.55
1013,81,43,3572.43,533.47,3532.14,1.16
1014,81,112,3343.59,922.52,3215.59,1.33
1015,81,94,957.1,327.62,909.85,1.37
1016,81,151,2056.88,606.29,1965.4,1.36
1017,81,161,1945.56,513.69,1886.94,1.27
1018,81,29,2142.83,145.15,2137.96,1.07
1019,81,51,3005.56,555.79,2959.67,1.19
1020,81,64,1050.84,367.27,993.79,1.39
1021,81,153,3289.0,684.66,3218.98,1.23
1022,81,105,3038.97,923.37,2914.1,1.33
1023,81,53,1955.47,1076.31,1787.94,1.46
1024,81,23,3092.24,802.64,2994.92,1.29
1025,81,58,2571.34,606.15,2506.92,1.25
1026,81,163,2597.63,815.12,2462.06,1.42
1027,81,146,1592.45,513.34,1524.53,1.33
1028,81,89,1205.39,619.62,1080.45,1.59
1029,81,177,1302.56,399.07,1254.92,1.3
1030,81,142,1572.39,457.15,1514.21,1.31
1031,81,56,2342.19,581.48,2276.8,1.26
1032,81,76,641.77,275.88,597.08,1.44
1033,81,136,1653.2,575.49,1559.31,1.41
1034,81,103,1629.63,296.67,1604.66,1.19
1035,81,83,2540.0,612.32,2470.86,1.26
1036,81,3,3329.17,685.28,3258.46,1.23
1037,81,172,2079.53,738.89,1957.11,1.42
1038,81,66,1633.96,532.85,1559.83,1.35
1039,81,99,3316.86,857.36,3212.63,1.29
1040,81,125,2718.59,706.18,2629.51,1.3
1041,81,46,1838.37,400.48,1799.79,1.22
1042,81,66,1157.22,352.76,1117.18,1.29
1043,81,123,2003.18,532.81,1945.2,1.26
1044,81,30,2471.42,420.29,2438.44,1.17
1045,81,18,4073.09,453.36,4048.37,1.12
1046,81,77,789.49,303.99,733.02,1.49
1047,81,91,665.32,379.45,570.98,1.8
1048,81,78,384.21,269.73,294.87,2.33
1049,81,89,658.33,346.3,592.41,1.56
1050,81,173,3316.14,755.46,3234.87,1.25
1051,81,120,3176.45,541.76,3134.98,1.17
1052,81,190,2814.79,861.19,2687.19,1.36
1053,81,12,3727.37,777.92,3648.48,1.23
1054,81,149,3062.25,789.11,2962.33,1.3
1055,81,119,1760.64,430.91,1702.33,1.31
1056,81,55,1675.18,437.83,1627.71,1.26
1057,81,150,1418.0,544.72,1333.68,1.4
1058,81,140,2340.06,621.24,2265.84,1.28
1059,81,138,2307.99,621.93,2227.68,1.3
1060,81,135,949.21,387.29,887.01,1.42
1061,81,46,3280.12,1119.0,3128.01,1.34
1062,81,198,4580.42,1325.0,4386.83,1.35
1063,81,118,2310.82,663.69,2233.53,1.29
1064,81,103,2890.6,696.32,2824.5,1.23
1065,81,126,3136.99,897.69,3015.65,1.33
1066,81,189,2107.7,535.81,2048.47,1.26
1067,81,177,2569.31,909.13,2410.92,1.44
1068,81,180,3592.69,642.72,3532.35,1.21
1069,81,170,914.6,358.01,858.72,1.41
1070,81,192,3765.48,754.57,3691.4,1.22
1071,81,44,2561.03,489.07,2518.41,1.2
1072,81,53,2664.97,635.69,2593.29,1.26
1073,81,130,2737.79,821.46,2600.26,1.4
1074,81,114,1977.35,610.4,1903.36,1.3
1075,81,183,3379.23,585.46,3326.95,1.2
1076,81,89,693.65,351.13,621.27,1.59
1077,81,105,1488.27,384.73,1441.89,1.28
1078,81,190,1269.77,452.3,1214.51,1.33
1079,81,177,1862.05,471.85,1810.47,1.26
1080,81,137,1203.85,360.31,1158.5,1.31
1081,81,26,3773.23,811.76,3688.58,1.24
1082,81,178,2707.53,917.85,2553.73,1.41
1083,81,132,2517.14,711.04,2408.85,1.38
1084,81,82,1947.96,697.6,1830.96,1.43
1085,81,174,4557.18,1230.21,4384.97,1.33
1086,81,188,1980.42,447.14,1930.37,1.26
1087,81,149,3525.68,912.16,3412.83,1.29
1088,81,93,1468.29,461.03,1403.01,1.35
1089,81,153,2667.58,740.48,2595.11,1.24
1090,81,86,851.61,365.32,789.53,1.46
1091,81,123,2997.38,892.17,2868.05,1.35
1092,81,109,2823.67,451.65,2789.94,1.17
1093,81,4,1228.64,427.83,1165.03,1.38
1094,81,146,3054.0,582.31,3003.08,1.2
1095,81,159,2176.78,730.7,2080.77,1.33
1096,81,91,421.94,290.76,343.1,2.09
1097,81,76,870.38,333.52,819.4,1.4
1098,81,98,2728.73,710.74,2643.07,1.28
1099,81,182,1662.55,597.07,1565.5,1.48
1100,81,24,3002.82,695.52,2922.45,1.27
1101,81,157,1248.36,605.76,1133.15,1.54
1102,81,159,1590.95,348.62,1555.23,1.23
1103,81,138,1274.22,358.89,1228.76,1.3
1104,81,138,1984.48,691.18,1884.84,1.37
1105,81,104,2334.4,378.05,2308.32,1.16
1106,81,148,1625.58,626.48,1524.98,1.41
1107,81,176,2884.64,1043.81,2704.39,1.44
1108,81,77,766.43,387.98,678.24,1.66
1109,81,1,2221.7,386.39,2190.61,1.18
1110,81,8,1078.95,373.34,1028.17,1.35
1111,81,166,719.02,622.3,491.75,2.46
1112,81,78,328.56,222.04,256.72,2.28
1113,81,190,3238.78,1091.62,3053.0,1.42
1114,81,43,1690.56,236.8,1675.06,1.14
1115,81,71,1941.4,529.96,1874.57,1.3
1116,81,30,3429.25,884.11,3344.6,1.23
1117,81,143,2546.13,577.33,2486.92,1.24
1118,81,63,1276.0,374.09,1230.98,1.29
1119,81,117,2372.37,507.86,2323.03,1.22
1120,81,159,1627.08,451.23,1573.79,1.29
1121,81,31,3714.29,813.18,3644.6,1.2
1122,81,78,314.35,226.71,241.89,2.3
1123,81,176,2364.05,804.87,2227.67,1.42
1124,81,54,1424.08,427.6,1369.52,1.31
1125,81,47,1510.55,368.74,1472.03,1.25
1126,81,156,992.4,472.53,890.9,1.59
1127,81,182,2652.66,771.55,2546.84,1.33
1128,81,115,2943.36,644.44,2871.61,1.25
1129,81,83,1881.49,332.62,1855.28,1.18
1130,81,193,2416.39,578.72,2354.2,1.25
1131,81,7,814.39,360.26,755.55,1.44
1132,81,71,1520.53,395.94,1476.67,1.27
1133,81,164,1758.45,489.23,1704.29,1.27
1134,81,191,2344.8,471.62,2294.72,1.24
1135,81,140,2171.26,538.81,2113.42,1.26
1136,81,54,1932.6,434.25,1888.32,1.24
1137,81,132,1278.64,595.28,1197.48,1.4
1138,81,3,2121.2,456.9,2080.36,1.21
1139,81,16,2339.18,592.11,2279.51,1.25
1140,81,98,3493.45,997.75,3342.21,1.35
1141,81,179,3304.5,747.94,3220.16,1.26
1142,81,180,2037.68,363.56,2006.91,1.19
1143,81,26,3375.79,773.71,3295.47,1.24
1144,81,129,1489.63,377.81,1444.79,1.28
1145,81,175,2518.29,794.68,2404.45,1.35
1146,81,160,1754.47,688.92,1633.63,1.46
1147,81,188,4329.24,1215.68,4157.52,1.33
1148,81,99,2134.25,361.99,2104.3,1.18
1149,81,178,1720.3,487.36,1662.95,1.29
1150,81,160,2308.79,885.26,2131.4,1.52
1151,81,108,2969.01,528.86,2922.4,1.2
1152,81,137,2147.0,605.63,2069.53,1.31
1153,81,55,1407.86,408.19,1359.83,1.29
1154,81,135,1299.16,435.17,1247.75,1.31
1155,81,97,1677.08,664.11,1585.87,1.37
1156,81,192,2168.41,465.37,2126.84,1.21
1157,81,183,3601.57,939.98,3465.51,1.35
1158,81,46,1861.82,113.48,1858.33,1.06
1159,81,143,2782.17,641.76,2713.27,1.25
1160,81,102,2745.32,680.2,2657.54,1.3
1161,81,122,2915.58,687.16,2835.06,1.27
1162,81,67,1834.31,451.25,1785.54,1.25
1163,81,96,945.39,332.06,896.24,1.37
1164,81,184,2603.74,516.25,2556.48,1.21
1165,81,198,4123.93,860.21,4033.29,1.24
